ASCIINew,answerKeysFormal.rt,participant,InitialTone,Accept,Group
nau1Tan1,1.60054367676,11,H,1,NonFinalH
nau1Tan1,1.95070396579,40,H,1,NonFinalH
nau1Tan1,0.917578426597,7,H,0,NonFinalH
nau1Tan1,1.83428440359,15,H,0,NonFinalH
nau1Tan1,0.867221993336,28,H,0,NonFinalH
nau1Tan1,2.46705808505,26,H,0,NonFinalH
nau1Tan1,3.75113817817,14,H,0,NonFinalH
nau1Tan1,1.28419091583,22,H,0,NonFinalH
nau1Tan1,1.35074077931,52,H,0,NonFinalH
nau1Tan1,1.46757020033,18,H,1,NonFinalH
nau1Tan1,1.00017988298,9,H,0,NonFinalH
nau1Tan1,2.00062361604,32,H,0,NonFinalH
nau1Tan1,1.30073707661,9,H,0,NonFinalH
nau1Tan1,1.81757641688,34,H,0,NonFinalH
nau1Tan1,2.83383503687,50,H,0,NonFinalH
nau1Tan1,2.1834393288,48,H,0,NonFinalH
nau1Tan1,1.10052200116,28,H,1,NonFinalH
nau1Tan1,0.95034283516,42,H,0,NonFinalH
nau1Tan1,0.817272318294,20,H,0,NonFinalH
nau1Tan1,1.37351976508,2,H,0,NonFinalH
nau1Tan1,2.01731858545,50,H,1,NonFinalH
nau1Tan1,0.933700312889,7,H,0,NonFinalH
nau1Tan1,1.71673561039,30,H,1,NonFinalH
nau1Tan1,1.1006178815,34,H,0,NonFinalH
nau1Tan1,1.31837906233,2,H,1,NonFinalH
nau1Tan1,1.30072168069,20,H,1,NonFinalH
nau1Tan1,1.53622748132,11,H,0,NonFinalH
nau1Tan1,1.31299064576,52,H,0,NonFinalH
nau1Tan1,1.30050025805,40,H,1,NonFinalH
nau1Tan1,1.03399106115,18,H,0,NonFinalH
nau1Tan1,1.63471598621,15,H,1,NonFinalH
nau1Tan1,1.50030754134,48,H,0,NonFinalH
nau1Tan1,1.15046361636,53,H,1,NonFinalH
ni2kyn3,1.63364631322,40,R,1,NonFinalH
ni2kyn3,2.06740902254,9,R,1,NonFinalH
ni2kyn3,2.25049911474,26,R,0,NonFinalH
ni2kyn3,2.02554679988,16,R,0,NonFinalH
ni2kyn3,1.80113063275,30,R,1,NonFinalH
ni2kyn3,1.31713578466,11,R,1,NonFinalH
ni2kyn3,1.13394477562,4,R,0,NonFinalH
ni2kyn3,2.18369722343,53,R,0,NonFinalH
ni2kyn3,2.81747832958,50,R,1,NonFinalH
ni2kyn3,1.26693217844,34,R,0,NonFinalH
ni2kyn3,1.06728982809,52,R,0,NonFinalH
ni2kyn3,0.850687121158,32,R,0,NonFinalH
ni2kyn3,0.800632968603,28,R,0,NonFinalH
ni2kyn3,1.20061078179,42,R,0,NonFinalH
ni2kyn3,1.08380039106,48,R,0,NonFinalH
ni2kyn3,1.2999847765,7,R,1,NonFinalH
ni2kyn3,1.08419667906,46,R,0,NonFinalH
ni2kyn3,0.800917300861,20,R,0,NonFinalH
ni2kyn3,2.334169031,42,R,0,NonFinalH
ni2kyn3,1.66710823914,22,R,1,NonFinalH
ni2kyn3,2.46706741536,16,R,1,NonFinalH
ni2kyn3,1.51728412858,15,R,1,NonFinalH
ni2kyn3,1.03413032531,18,R,0,NonFinalH
ni2kyn3,0.917505863255,2,R,1,NonFinalH
ni2kyn3,1.7671409389,14,R,0,NonFinalH
ni2kyn3,1.216840496,36,R,0,NonFinalH
ni2kyn3,1.30098048085,52,R,0,NonFinalH
ni2kyn3,2.21722525307,26,R,1,NonFinalH
ni2kyn3,1.8836879161,34,R,0,NonFinalH
ni2kyn3,3.73382879095,15,R,1,NonFinalH
ni2kyn3,1.35065542813,46,R,0,NonFinalH
ni2kyn3,0.834226659732,32,R,1,NonFinalH
ni2kyn3,2.15074847545,48,R,0,NonFinalH
ni2kyn3,1.03423750424,11,R,0,NonFinalH
ni2kyn3,2.41705132122,50,R,0,NonFinalH
ni2kyn3,1.2506951266,9,R,0,NonFinalH
ni2kyn3,0.917224974139,36,R,0,NonFinalH
ni2kyn3,1.21729912946,53,R,0,NonFinalH
ni2kyn3,1.31707119767,20,R,0,NonFinalH
ni2kyn3,2.03415074716,2,R,0,NonFinalH
ni2kyn3,1.53404408053,30,R,1,NonFinalH
ni2kyn3,1.09161267336,7,R,1,NonFinalH
ni2kyn3,3.1999260672,40,R,1,NonFinalH
ni2kyn3,0.950480973814,18,R,0,NonFinalH
ni2kyn3,1.98391362894,4,R,1,NonFinalH
ni2kyn3,0.867537726706,28,R,0,NonFinalH
ni2kyn3,1.31070635824,22,R,0,NonFinalH
ni2kyn3,1.61403319542,14,R,1,NonFinalH
nin1lan3,1.67840638151,52,H,1,NonFinalH
nin1lan3,2.93447377556,14,H,0,NonFinalH
nin1lan3,NA,48,H,0,NonFinalH
nin1lan3,1.95206100866,16,H,1,NonFinalH
nin1lan3,1.21819388276,34,H,0,NonFinalH
nin1lan3,2.46745400957,50,H,1,NonFinalH
nin1lan3,2.91799178207,9,H,0,NonFinalH
nin1lan3,1.90011803299,40,H,0,NonFinalH
nin1lan3,2.03360057506,15,H,1,NonFinalH
nin1lan3,1.10029337625,53,H,0,NonFinalH
nin1lan3,1.98420309066,32,H,1,NonFinalH
nin1lan3,2.60111506982,9,H,1,NonFinalH
nin1lan3,1.35051628377,30,H,0,NonFinalH
nin1lan3,1.80077059404,46,H,0,NonFinalH
nin1lan3,1.00054613326,42,H,0,NonFinalH
nin1lan3,1.30068249651,53,H,0,NonFinalH
nin1lan3,2.10088422475,50,H,0,NonFinalH
nin1lan3,2.68390036205,26,H,1,NonFinalH
nin1lan3,0.834060487,36,H,0,NonFinalH
nin1lan3,1.25075204279,2,H,0,NonFinalH
nin1lan3,1.40573174832,15,H,1,NonFinalH
nin1lan3,1.24998318935,20,H,0,NonFinalH
nin1lan3,2.25076458656,40,H,0,NonFinalH
nin1lan3,1.25075187263,4,H,0,NonFinalH
nin1lan3,1.86728479876,30,H,0,NonFinalH
nin1lan3,1.90058955201,11,H,1,NonFinalH
nin1lan3,1.08430095826,7,H,1,NonFinalH
nin1lan3,1.272797215,22,H,1,NonFinalH
nin1lan3,1.22090702585,4,H,1,NonFinalH
nin1lan3,1.0013646509,28,H,0,NonFinalH
nin1lan3,2.1507041537,34,H,0,NonFinalH
nin1lan3,1.25081015611,22,H,0,NonFinalH
nin1lan3,1.31752914225,32,H,0,NonFinalH
nin1lan3,1.20049780048,48,H,0,NonFinalH
nin1lan3,0.961330615333,11,H,0,NonFinalH
nin1lan3,1.81771161524,14,H,0,NonFinalH
nin1lan3,1.28406754712,28,H,1,NonFinalH
nin1lan3,1.26726074703,18,H,1,NonFinalH
nin1lan3,1.00083148945,18,H,1,NonFinalH
nin1lan3,2.55804611277,42,H,0,NonFinalH
nin1lan3,1.23385774658,2,H,1,NonFinalH
nin1lan3,2.00050927023,16,H,1,NonFinalH
nin1lan3,0.950824115076,36,H,0,NonFinalH
nin1lan3,1.11752879663,7,H,1,NonFinalH
nin1lan3,0.917879824527,20,H,1,NonFinalH
nin1lan3,0.883654163918,46,H,1,NonFinalH
nin1lan3,1.68385496471,26,H,1,NonFinalH
nin1lan3,1.29632844485,52,H,0,NonFinalH
nin1nen3,1.3678832365,53,H,0,NonFinalH
nin1nen3,0.950115405023,7,H,0,NonFinalH
nin1nen3,1.05735832627,42,H,0,NonFinalH
nin1nen3,1.35078585311,15,H,1,NonFinalH
nin1nen3,0.834102755762,32,H,1,NonFinalH
nin1nen3,2.1337691932,40,H,1,NonFinalH
nin1nen3,2.33419428964,40,H,1,NonFinalH
nin1nen3,1.86747298855,7,H,0,NonFinalH
nin1nen3,2.08348141541,16,H,1,NonFinalH
nin1nen3,1.6335976276,22,H,0,NonFinalH
nin1nen3,0.883638906991,18,H,0,NonFinalH
nin1nen3,0.933963957941,36,H,0,NonFinalH
nin1nen3,1.45132450969,46,H,0,NonFinalH
nin1nen3,1.28499577771,9,H,0,NonFinalH
nin1nen3,3.78361052468,50,H,0,NonFinalH
nin1nen3,1.55047568213,48,H,0,NonFinalH
nin1nen3,1.25109815485,2,H,0,NonFinalH
nin1nen3,1.06690302858,42,H,0,NonFinalH
nin1nen3,1.56854235183,52,H,0,NonFinalH
nin1nen3,1.13433887833,48,H,0,NonFinalH
nin1nen3,0.900868080556,18,H,1,NonFinalH
nin1nen3,1.33417506091,20,H,1,NonFinalH
nin1nen3,1.70103478804,14,H,1,NonFinalH
nin1nen3,3.05064640054,50,H,1,NonFinalH
nin1nen3,2.42535776901,14,H,0,NonFinalH
nin1nen3,1.46317712439,28,H,0,NonFinalH
nin1nen3,0.883818448521,20,H,1,NonFinalH
nin1nen3,1.78397972742,46,H,0,NonFinalH
nin1nen3,1.08385927207,22,H,0,NonFinalH
nin1nen3,1.19084461924,2,H,0,NonFinalH
nin1nen3,1.61780319875,30,H,1,NonFinalH
nin1nen3,1.97815052979,16,H,0,NonFinalH
nin1nen3,1.35358204038,4,H,0,NonFinalH
nin1nen3,1.16716916664,4,H,0,NonFinalH
nin1nen3,1.38384950999,15,H,1,NonFinalH
nin1nen3,1.55087522999,34,H,0,NonFinalH
nin1nen3,1.09657925915,28,H,0,NonFinalH
nin1nen3,0.917250232789,34,H,0,NonFinalH
nin1nen3,1.52924412955,11,H,0,NonFinalH
nin1nen3,0.88352646539,32,H,1,NonFinalH
nin1nen3,3.15042733234,26,H,1,NonFinalH
nin1nen3,1.33391166688,9,H,0,NonFinalH
nin1nen3,2.21733891711,26,H,1,NonFinalH
nin1nen3,0.983865484479,11,H,0,NonFinalH
nin1nen3,0.988226720598,52,H,1,NonFinalH
nin1nen3,1.91701980459,30,H,0,NonFinalH
nin1nen3,0.983853229,36,H,0,NonFinalH
nin1nen3,1.05034466158,53,H,0,NonFinalH
nin1zi2,1.78406905592,16,H,1,NonFinalH
nin1zi2,2.23383309075,42,H,0,NonFinalH
nin1zi2,1.11733309214,52,H,1,NonFinalH
nin1zi2,2.28415970714,30,H,0,NonFinalH
nin1zi2,1.18420736445,7,H,0,NonFinalH
nin1zi2,2.51770479232,30,H,0,NonFinalH
nin1zi2,0.867570539936,36,H,0,NonFinalH
nin1zi2,1.23415701604,46,H,0,NonFinalH
nin1zi2,2.68379329133,42,H,0,NonFinalH
nin1zi2,1.21456914314,52,H,0,NonFinalH
nin1zi2,1.25038135482,34,H,1,NonFinalH
nin1zi2,1.26754716969,22,H,0,NonFinalH
nin1zi2,1.10083541402,53,H,0,NonFinalH
nin1zi2,1.43427023724,50,H,1,NonFinalH
nin1zi2,0.967030210188,11,H,0,NonFinalH
nin1zi2,1.08405485644,11,H,0,NonFinalH
nin1zi2,3.16742363013,40,H,0,NonFinalH
nin1zi2,1.30056436174,14,H,0,NonFinalH
nin1zi2,1.4839941673,15,H,1,NonFinalH
nin1zi2,0.966881729662,18,H,1,NonFinalH
nin1zi2,1.88400228426,32,H,1,NonFinalH
nin1zi2,1.05106755393,48,H,0,NonFinalH
nin1zi2,1.90498354426,22,H,0,NonFinalH
nin1zi2,1.08169672616,20,H,1,NonFinalH
nin1zi2,0.933687477984,34,H,0,NonFinalH
nin1zi2,1.30041041996,7,H,1,NonFinalH
nin1zi2,1.46676642704,48,H,0,NonFinalH
nin1zi2,1.40099710482,9,H,0,NonFinalH
nin1zi2,1.50038980343,15,H,1,NonFinalH
nin1zi2,0.90036119963,20,H,1,NonFinalH
nin1zi2,1.18380459043,9,H,0,NonFinalH
nin1zi2,0.933816707693,18,H,0,NonFinalH
nin1zi2,2.38393657753,26,H,0,NonFinalH
nin1zi2,2.63457836964,26,H,1,NonFinalH
nin1zi2,0.967576069525,46,H,1,NonFinalH
nin1zi2,3.58362528705,40,H,0,NonFinalH
nin1zi2,1.49123029184,28,H,1,NonFinalH
nin1zi2,2.234386472,2,H,0,NonFinalH
nin1zi2,1.36235816318,2,H,1,NonFinalH
nin1zi2,1.65078419645,28,H,1,NonFinalH
nin1zi2,1.46769717685,16,H,1,NonFinalH
nin1zi2,2.3673104787,53,H,0,NonFinalH
nin1zi2,1.001130154,36,H,0,NonFinalH
nin1zi2,1.08395373565,4,H,1,NonFinalH
nin1zi2,2.56744325755,50,H,0,NonFinalH
nin1zi2,3.00446498219,32,H,1,NonFinalH
nin1zi2,1.05037947765,4,H,1,NonFinalH
nin1zi2,2.23778894776,14,H,1,NonFinalH
pan1fyn3,0.917034168844,36,H,0,NonFinalH
pan1fyn3,2.83443049435,14,H,1,NonFinalH
pan1fyn3,3.46746370429,15,H,1,NonFinalH
pan1fyn3,1.26738692564,28,H,1,NonFinalH
pan1fyn3,2.56702239322,53,H,1,NonFinalH
pan1fyn3,1.57120026815,2,H,0,NonFinalH
pan1fyn3,0.951054414851,11,H,1,NonFinalH
pan1fyn3,1.01707211926,22,H,1,NonFinalH
pan1fyn3,1.01808899397,7,H,1,NonFinalH
pan1fyn3,3.26705949573,40,H,1,NonFinalH
pan1fyn3,1.75028646423,52,H,1,NonFinalH
pan1fyn3,1.5809235464,4,H,1,NonFinalH
pan1fyn3,1.45074414229,18,H,0,NonFinalH
pan1fyn3,1.08438731576,7,H,1,NonFinalH
pan1fyn3,0.984143346432,52,H,1,NonFinalH
pan1fyn3,1.55091960332,34,H,1,NonFinalH
pan1fyn3,1.38413011353,30,H,0,NonFinalH
pan1fyn3,2.20080704836,40,H,1,NonFinalH
pan1fyn3,1.08445344807,50,H,1,NonFinalH
pan1fyn3,0.950307677733,48,H,0,NonFinalH
pan1fyn3,1.0842398596,22,H,1,NonFinalH
pan1fyn3,1.24652292207,2,H,0,NonFinalH
pan1fyn3,1.03392856219,53,H,1,NonFinalH
pan1fyn3,2.06750718848,34,H,0,NonFinalH
pan1fyn3,0.984352909261,11,H,1,NonFinalH
pan1fyn3,0.734153261,36,H,0,NonFinalH
pan1fyn3,1.20020869118,48,H,0,NonFinalH
pan1fyn3,1.60076328943,42,H,0,NonFinalH
pan1fyn3,0.983653532719,4,H,0,NonFinalH
pan1fyn3,0.884251457581,28,H,0,NonFinalH
pan1fyn3,0.983290035219,20,H,1,NonFinalH
pan1fyn3,1.61713316132,26,H,1,NonFinalH
pan1fyn3,1.21773827716,32,H,0,NonFinalH
pan1fyn3,2.30054644062,26,H,0,NonFinalH
pan1fyn3,1.83366966108,16,H,1,NonFinalH
pan1fyn3,1.6672719646,32,H,1,NonFinalH
pan1fyn3,2.84626181261,14,H,1,NonFinalH
pan1fyn3,1.23385814577,18,H,1,NonFinalH
pan1fyn3,0.734588941792,20,H,1,NonFinalH
pan1fyn3,1.93395767867,9,H,0,NonFinalH
pan1fyn3,0.717383557465,46,H,0,NonFinalH
pan1fyn3,1.11739816656,46,H,1,NonFinalH
pan1fyn3,1.48363767192,30,H,1,NonFinalH
pan1fyn3,2.2674338033,16,H,1,NonFinalH
pan1fyn3,1.85083599342,42,H,0,NonFinalH
pan1fyn3,1.37690233975,15,H,1,NonFinalH
pan1fyn3,1.03362719913,9,H,0,NonFinalH
pan1fyn3,1.91776010049,50,H,0,NonFinalH
paN2iN2,1.15042147832,48,R,0,NonFinalH
paN2iN2,1.43440687412,11,R,0,NonFinalH
paN2iN2,0.941763304058,7,R,1,NonFinalH
paN2iN2,2.60078022117,22,R,0,NonFinalH
paN2iN2,1.51751893014,48,R,0,NonFinalH
paN2iN2,1.66751374208,34,R,0,NonFinalH
paN2iN2,1.15072883264,4,R,0,NonFinalH
paN2iN2,1.28416994716,26,R,1,NonFinalH
paN2iN2,1.38394781412,20,R,0,NonFinalH
paN2iN2,0.683758475352,46,R,0,NonFinalH
paN2iN2,1.58341317691,26,R,1,NonFinalH
paN2iN2,0.950534613803,53,R,1,NonFinalH
paN2iN2,1.7843038938,15,R,1,NonFinalH
paN2iN2,0.999455232275,20,R,0,NonFinalH
paN2iN2,1.66701835382,32,R,0,NonFinalH
paN2iN2,1.18410462281,18,R,1,NonFinalH
paN2iN2,1.30435117998,42,R,1,NonFinalH
paN2iN2,0.993923241622,28,R,0,NonFinalH
paN2iN2,2.3676401719,40,R,1,NonFinalH
paN2iN2,1.36739823641,9,R,1,NonFinalH
paN2iN2,1.20042789628,7,R,0,NonFinalH
paN2iN2,1.56208905589,30,R,1,NonFinalH
paN2iN2,2.40144971362,16,R,1,NonFinalH
paN2iN2,1.38394839317,46,R,1,NonFinalH
paN2iN2,1.22114550322,14,R,1,NonFinalH
paN2iN2,0.767735677,36,R,0,NonFinalH
paN2iN2,1.48447189068,2,R,1,NonFinalH
paN2iN2,1.48373441235,16,R,1,NonFinalH
paN2iN2,3.0344484488,14,R,1,NonFinalH
paN2iN2,3.33346417779,40,R,0,NonFinalH
paN2iN2,3.15072644327,53,R,0,NonFinalH
paN2iN2,1.56827947832,2,R,1,NonFinalH
paN2iN2,0.917331983568,18,R,0,NonFinalH
paN2iN2,1.10092689143,52,R,0,NonFinalH
paN2iN2,3.50032819228,50,R,1,NonFinalH
paN2iN2,2.75105437846,42,R,0,NonFinalH
paN2iN2,0.900425711705,9,R,0,NonFinalH
paN2iN2,1.82513068811,50,R,0,NonFinalH
paN2iN2,1.11737985481,4,R,0,NonFinalH
paN2iN2,1.1189262179,11,R,1,NonFinalH
paN2iN2,2.06330823619,15,R,1,NonFinalH
paN2iN2,1.80043055792,30,R,1,NonFinalH
paN2iN2,2.43762046931,28,R,0,NonFinalH
paN2iN2,1.07292105067,22,R,1,NonFinalH
paN2iN2,1.13373305742,32,R,1,NonFinalH
paN2iN2,1.50072925875,34,R,1,NonFinalH
paN2iN2,1.50231372996,52,R,0,NonFinalH
paN2iN2,1.00066423457,36,R,1,NonFinalH
paN2ku2,0.967203674954,36,R,0,NonFinalH
paN2ku2,0.883968976908,11,R,1,NonFinalH
paN2ku2,2.00057275849,15,R,1,NonFinalH
paN2ku2,3.15077953693,40,R,0,NonFinalH
paN2ku2,1.13374768917,34,R,0,NonFinalH
paN2ku2,1.58404086181,16,R,0,NonFinalH
paN2ku2,1.21746794111,28,R,0,NonFinalH
paN2ku2,1.13491976261,18,R,1,NonFinalH
paN2ku2,1.05070164474,48,R,0,NonFinalH
paN2ku2,1.63403912098,9,R,0,NonFinalH
paN2ku2,1.41756650621,20,R,0,NonFinalH
paN2ku2,1.71706533839,30,R,0,NonFinalH
paN2ku2,3.08382089964,26,R,0,NonFinalH
paN2ku2,1.26693852781,18,R,0,NonFinalH
paN2ku2,2.48419642384,50,R,1,NonFinalH
paN2ku2,1.21768744872,11,R,1,NonFinalH
paN2ku2,2.9508410811,14,R,0,NonFinalH
paN2ku2,1.50058760575,53,R,0,NonFinalH
paN2ku2,2.07307072915,14,R,0,NonFinalH
paN2ku2,2.16689223109,34,R,0,NonFinalH
paN2ku2,2.75005307747,15,R,1,NonFinalH
paN2ku2,0.650476058479,20,R,0,NonFinalH
paN2ku2,0.984569010572,22,R,1,NonFinalH
paN2ku2,1.33400962828,46,R,0,NonFinalH
paN2ku2,0.900757657729,2,R,0,NonFinalH
paN2ku2,1.37148644206,2,R,0,NonFinalH
paN2ku2,1.45048972836,52,R,1,NonFinalH
paN2ku2,0.933770421892,46,R,1,NonFinalH
paN2ku2,1.36788054131,9,R,0,NonFinalH
paN2ku2,1.95052983512,50,R,1,NonFinalH
paN2ku2,2.80036713806,42,R,0,NonFinalH
paN2ku2,2.28380915779,32,R,0,NonFinalH
paN2ku2,1.21756965847,28,R,0,NonFinalH
paN2ku2,2.41766102938,16,R,1,NonFinalH
paN2ku2,1.31701326251,4,R,1,NonFinalH
paN2ku2,2.33362130495,26,R,0,NonFinalH
paN2ku2,1.18391415861,7,R,1,NonFinalH
paN2ku2,2.20106141036,30,R,1,NonFinalH
paN2ku2,1.16737413802,22,R,1,NonFinalH
paN2ku2,1.86717557197,32,R,1,NonFinalH
paN2ku2,0.950906667451,4,R,1,NonFinalH
paN2ku2,3.33351810847,42,R,1,NonFinalH
paN2ku2,1.46757142828,52,R,1,NonFinalH
paN2ku2,3.45035694959,53,R,0,NonFinalH
paN2ku2,1.183761547,36,R,0,NonFinalH
paN2ku2,2.03439001011,40,R,1,NonFinalH
paN2ku2,1.21746626426,7,R,1,NonFinalH
paN2ku2,1.51769505837,48,R,0,NonFinalH
paun1leN4,1.00088985753,14,H,0,NonFinalH
paun1leN4,1.88442075893,28,H,0,NonFinalH
paun1leN4,1.33421442827,42,H,1,NonFinalH
paun1leN4,0.983450456173,36,H,0,NonFinalH
paun1leN4,1.13405379833,7,H,0,NonFinalH
paun1leN4,0.933813294396,18,H,0,NonFinalH
paun1leN4,1.16741646361,22,H,0,NonFinalH
paun1leN4,0.933913759422,34,H,0,NonFinalH
paun1leN4,1.26725153107,9,H,0,NonFinalH
paun1leN4,2.15094061405,15,H,1,NonFinalH
paun1leN4,2.40077899105,32,H,1,NonFinalH
paun1leN4,1.933694646,42,H,0,NonFinalH
paun1leN4,1.66703007283,40,H,1,NonFinalH
paun1leN4,1.23400887754,46,H,0,NonFinalH
paun1leN4,1.6006587063,7,H,0,NonFinalH
paun1leN4,0.934095918899,9,H,0,NonFinalH
paun1leN4,1.36738594831,15,H,1,NonFinalH
paun1leN4,1.30184777733,11,H,0,NonFinalH
paun1leN4,2.10065426887,16,H,0,NonFinalH
paun1leN4,0.46652571857,20,H,1,NonFinalH
paun1leN4,2.63312714529,40,H,1,NonFinalH
paun1leN4,1.30085313017,18,H,0,NonFinalH
paun1leN4,0.850804198533,28,H,1,NonFinalH
paun1leN4,1.18415616429,11,H,1,NonFinalH
paun1leN4,1.35048556382,2,H,1,NonFinalH
paun1leN4,1.8676564204,50,H,0,NonFinalH
paun1leN4,1.17619163834,4,H,0,NonFinalH
paun1leN4,1.24007087442,22,H,0,NonFinalH
paun1leN4,1.61674543517,14,H,0,NonFinalH
paun1leN4,1.50059630923,34,H,0,NonFinalH
paun1leN4,1.23357189108,20,H,1,NonFinalH
paun1leN4,1.71736639435,30,H,1,NonFinalH
paun1leN4,1.95067314478,16,H,1,NonFinalH
paun1leN4,2.7837905551,26,H,0,NonFinalH
paun1leN4,1.00004949328,48,H,0,NonFinalH
paun1leN4,1.33419667988,53,H,0,NonFinalH
paun1leN4,1.31737782317,48,H,0,NonFinalH
paun1leN4,2.26727769896,30,H,0,NonFinalH
paun1leN4,1.16747022292,50,H,1,NonFinalH
paun1leN4,1.2338476663,53,H,0,NonFinalH
paun1leN4,1.000489472,36,H,0,NonFinalH
paun1leN4,2.41739987931,32,H,1,NonFinalH
paun1leN4,1.18416621583,52,H,0,NonFinalH
paun1leN4,2.13445497761,26,H,1,NonFinalH
paun1leN4,0.933627744671,46,H,0,NonFinalH
paun1leN4,2.20883835031,2,H,0,NonFinalH
paun1leN4,1.11360982497,4,H,0,NonFinalH
paun1leN4,1.05049826181,52,H,0,NonFinalH
Pe1naiN2,1.20084364101,9,H,1,NonFinalH
Pe1naiN2,2.05074402189,53,H,0,NonFinalH
Pe1naiN2,1.16740383429,7,H,0,NonFinalH
Pe1naiN2,2.48370627989,26,H,1,NonFinalH
Pe1naiN2,1.23444022139,4,H,0,NonFinalH
Pe1naiN2,2.11766520974,50,H,1,NonFinalH
Pe1naiN2,1.08390722835,34,H,0,NonFinalH
Pe1naiN2,1.41678363027,42,H,1,NonFinalH
Pe1naiN2,1.75056209076,2,H,0,NonFinalH
Pe1naiN2,1.68425549264,15,H,1,NonFinalH
Pe1naiN2,1.15102321678,18,H,0,NonFinalH
Pe1naiN2,1.05359787581,28,H,1,NonFinalH
Pe1naiN2,0.984034482841,20,H,0,NonFinalH
Pe1naiN2,3.55012603744,50,H,1,NonFinalH
Pe1naiN2,2.08382499567,30,H,0,NonFinalH
Pe1naiN2,1.23391753781,7,H,1,NonFinalH
Pe1naiN2,0.950512376381,11,H,1,NonFinalH
Pe1naiN2,1.61765406607,16,H,1,NonFinalH
Pe1naiN2,1.56804732516,22,H,0,NonFinalH
Pe1naiN2,1.80080568336,30,H,1,NonFinalH
Pe1naiN2,0.717511661584,20,H,0,NonFinalH
Pe1naiN2,1.85039123619,36,H,0,NonFinalH
Pe1naiN2,1.51744148345,9,H,1,NonFinalH
Pe1naiN2,2.89703534672,52,H,1,NonFinalH
Pe1naiN2,1.85058958619,16,H,1,NonFinalH
Pe1naiN2,0.783689253032,46,H,0,NonFinalH
Pe1naiN2,1.34039940173,14,H,1,NonFinalH
Pe1naiN2,1.45101777153,4,H,1,NonFinalH
Pe1naiN2,1.13436987367,22,H,0,NonFinalH
Pe1naiN2,1.48391449323,28,H,0,NonFinalH
Pe1naiN2,1.75089864549,2,H,1,NonFinalH
Pe1naiN2,1.65072526503,48,H,0,NonFinalH
Pe1naiN2,2.85063523846,32,H,1,NonFinalH
Pe1naiN2,3.51730715076,53,H,1,NonFinalH
Pe1naiN2,1.3174979724,48,H,0,NonFinalH
Pe1naiN2,1.56768604711,42,H,1,NonFinalH
Pe1naiN2,1.1518057402,52,H,0,NonFinalH
Pe1naiN2,0.850685465,36,H,0,NonFinalH
Pe1naiN2,1.86727057747,15,H,1,NonFinalH
Pe1naiN2,1.03385070362,46,H,0,NonFinalH
Pe1naiN2,2.51651934149,26,H,0,NonFinalH
Pe1naiN2,2.16770079272,40,H,1,NonFinalH
Pe1naiN2,1.86738992936,34,H,0,NonFinalH
Pe1naiN2,3.03447841544,40,H,1,NonFinalH
Pe1naiN2,1.11787490931,11,H,1,NonFinalH
Pe1naiN2,1.48376308428,14,H,1,NonFinalH
Pe1naiN2,0.966842135182,18,H,1,NonFinalH
Pe1naiN2,0.934017866151,32,H,1,NonFinalH
pen1TauN2,1.21695218631,30,H,1,NonFinalH
pen1TauN2,0.81799393,36,H,0,NonFinalH
pen1TauN2,1.2341789413,2,H,1,NonFinalH
pen1TauN2,2.2007951017,48,H,0,NonFinalH
pen1TauN2,2.36741365201,30,H,1,NonFinalH
pen1TauN2,0.967033008346,46,H,0,NonFinalH
pen1TauN2,1.04130097086,22,H,0,NonFinalH
pen1TauN2,1.52318387595,32,H,1,NonFinalH
pen1TauN2,2.23392149608,40,H,1,NonFinalH
pen1TauN2,1.23424965574,9,H,0,NonFinalH
pen1TauN2,1.05000162125,52,H,1,NonFinalH
pen1TauN2,2.63402580889,16,H,1,NonFinalH
pen1TauN2,1.21765764826,46,H,1,NonFinalH
pen1TauN2,1.26735304238,36,H,1,NonFinalH
pen1TauN2,1.18396675144,34,H,0,NonFinalH
pen1TauN2,1.31702874745,2,H,0,NonFinalH
pen1TauN2,2.93422664981,14,H,0,NonFinalH
pen1TauN2,1.1027391369,7,H,0,NonFinalH
pen1TauN2,2.60067099321,32,H,1,NonFinalH
pen1TauN2,3.41725364613,40,H,0,NonFinalH
pen1TauN2,1.73637411837,16,H,0,NonFinalH
pen1TauN2,0.817424398847,4,H,1,NonFinalH
pen1TauN2,1.85097657191,28,H,1,NonFinalH
pen1TauN2,1.71770924178,4,H,1,NonFinalH
pen1TauN2,2.36710844398,15,H,1,NonFinalH
pen1TauN2,1.05066351907,11,H,1,NonFinalH
pen1TauN2,1.11772994257,34,H,1,NonFinalH
pen1TauN2,0.967135760831,20,H,1,NonFinalH
pen1TauN2,1.25063010119,48,H,0,NonFinalH
pen1TauN2,1.05060242035,11,H,1,NonFinalH
pen1TauN2,1.73427627987,9,H,1,NonFinalH
pen1TauN2,1.80049472862,26,H,0,NonFinalH
pen1TauN2,1.4341136101,26,H,0,NonFinalH
pen1TauN2,1.08419343806,18,H,0,NonFinalH
pen1TauN2,2.300750422,50,H,1,NonFinalH
pen1TauN2,3.21773581346,42,H,0,NonFinalH
pen1TauN2,0.633470800007,20,H,0,NonFinalH
pen1TauN2,2.50017493348,50,H,0,NonFinalH
pen1TauN2,1.33382053071,7,H,0,NonFinalH
pen1TauN2,1.4174012742,14,H,1,NonFinalH
pen1TauN2,1.26708809985,53,H,1,NonFinalH
pen1TauN2,1.26737441123,15,H,1,NonFinalH
pen1TauN2,0.917395612574,28,H,0,NonFinalH
